Timestamp,Tag1,Tag2,Distance_ft,Delta_s
4.17.2026 15:11:58,T0,T1,0.8ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,8.9ft,0.05s
4.17.2026 15:11:58,T0,T1,0.7ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,8.8ft,0.05s
4.17.2026 15:11:58,T0,T1,0.7ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,8.8ft,0.05s
4.17.2026 15:11:58,T0,T1,0.7ft,0.05s
4.17.2026 15:11:58,T0,T2,8.2ft,0.05s
4.17.2026 15:11:58,T1,T2,8.8ft,0.05s
4.17.2026 15:11:58,T0,T1,0.8ft,0.05s
4.17.2026 15:11:58,T0,T2,8.2ft,0.05s
4.17.2026 15:11:58,T1,T2,8.9ft,0.05s
4.17.2026 15:11:58,T0,T1,0.8ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,8.9ft,0.05s
4.17.2026 15:11:58,T0,T1,0.9ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,8.9ft,0.05s
4.17.2026 15:11:58,T0,T1,1.1ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,9.0ft,0.05s
4.17.2026 15:11:58,T0,T1,1.3ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,9.1ft,0.05s
4.17.2026 15:11:58,T0,T1,1.6ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,9.3ft,0.05s
4.17.2026 15:11:58,T0,T1,1.7ft,0.05s
4.17.2026 15:11:58,T0,T2,8.1ft,0.05s
4.17.2026 15:11:58,T1,T2,9.3ft,0.05s
4.17.2026 15:11:58,T0,T1,1.9ft,0.05s
4.17.2026 15:11:58,T0,T2,8.0ft,0.05s
4.17.2026 15:11:58,T1,T2,9.4ft,0.05s
4.17.2026 15:11:58,T0,T1,2.1ft,0.05s
4.17.2026 15:11:58,T0,T2,8.0ft,0.05s
4.17.2026 15:11:58,T1,T2,9.5ft,0.05s
4.17.2026 15:11:58,T0,T1,2.1ft,0.05s
4.17.2026 15:11:58,T0,T2,8.0ft,0.05s
4.17.2026 15:11:58,T1,T2,9.5ft,0.05s
4.17.2026 15:11:58,T0,T1,2.1ft,0.05s
4.17.2026 15:11:58,T0,T2,8.0ft,0.05s
4.17.2026 15:11:58,T1,T2,9.4ft,0.05s
4.17.2026 15:11:58,T0,T1,2.0ft,0.05s
4.17.2026 15:11:58,T0,T2,7.9ft,0.05s
4.17.2026 15:11:58,T1,T2,9.4ft,0.05s
4.17.2026 15:11:58,T0,T1,1.9ft,0.05s
4.17.2026 15:11:58,T0,T2,7.9ft,0.05s
4.17.2026 15:11:58,T1,T2,9.4ft,0.05s
4.17.2026 15:11:58,T0,T1,1.8ft,0.05s
4.17.2026 15:11:58,T0,T2,7.9ft,0.05s
4.17.2026 15:11:58,T1,T2,9.3ft,0.05s
4.17.2026 15:11:59,T0,T1,1.7ft,0.05s
4.17.2026 15:11:59,T0,T2,7.9ft,0.05s
4.17.2026 15:11:59,T1,T2,9.2ft,0.05s
4.17.2026 15:11:59,T0,T1,1.6ft,0.05s
4.17.2026 15:11:59,T0,T2,7.9ft,0.05s
4.17.2026 15:11:59,T1,T2,9.2ft,0.05s
4.17.2026 15:11:59,T0,T1,1.5ft,0.05s
4.17.2026 15:11:59,T0,T2,7.8ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.5ft,0.05s
4.17.2026 15:11:59,T0,T2,7.9ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,7.9ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,8.0ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,8.1ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,8.1ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,8.2ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.4ft,0.05s
4.17.2026 15:11:59,T0,T2,8.2ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.5ft,0.05s
4.17.2026 15:11:59,T0,T2,8.2ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.6ft,0.05s
4.17.2026 15:11:59,T0,T2,8.2ft,0.05s
4.17.2026 15:11:59,T1,T2,9.1ft,0.05s
4.17.2026 15:11:59,T0,T1,1.6ft,0.05s
4.17.2026 15:11:59,T0,T2,8.2ft,0.05s
4.17.2026 15:11:59,T1,T2,9.0ft,0.05s
4.17.2026 15:11:59,T0,T1,1.7ft,0.05s
4.17.2026 15:11:59,T0,T2,8.3ft,0.05s
4.17.2026 15:11:59,T1,T2,9.2ft,0.05s
4.17.2026 15:11:59,T0,T1,1.7ft,0.05s
4.17.2026 15:11:59,T0,T2,8.4ft,0.05s
4.17.2026 15:11:59,T1,T2,9.3ft,0.05s
4.17.2026 15:11:59,T0,T1,1.7ft,0.05s
4.17.2026 15:11:59,T0,T2,8.5ft,0.05s
4.17.2026 15:11:59,T1,T2,9.3ft,0.05s
4.17.2026 15:11:59,T0,T1,1.7ft,0.05s
4.17.2026 15:11:59,T0,T2,8.5ft,0.05s
4.17.2026 15:11:59,T1,T2,9.4ft,0.05s
4.17.2026 15:11:59,T0,T1,1.6ft,0.05s
4.17.2026 15:11:59,T0,T2,8.5ft,0.05s
4.17.2026 15:11:59,T1,T2,9.4ft,0.05s
4.17.2026 15:11:59,T0,T1,1.6ft,0.05s
